Price min value,Price for each machine,Time
862,"[210, 210, 210, 116, 116]",13.469207048416138
862,"[210, 210, 210, 116, 116]",13.385055303573608
862,"[210, 210, 210, 116, 116]",13.354801177978516
862,"[210, 210, 210, 116, 116]",13.203702211380005
862,"[210, 210, 210, 116, 116]",13.398319959640503
