Price min value,Price for each machine,Time
1416,"[402, 379, 379, 128, 128]",0.13686633110046387
1416,"[402, 379, 379, 128, 128]",0.1369311809539795
1416,"[402, 379, 379, 128, 128]",0.1372990608215332
1416,"[402, 379, 379, 128, 128]",0.13732647895812988
1416,"[402, 379, 379, 128, 128]",0.13868212699890137
