Price min value,Price for each machine,Time
1012,"[252, 252, 252, 128, 128]",0.16298151016235352
1012,"[252, 252, 252, 128, 128]",0.1623532772064209
1012,"[252, 252, 252, 128, 128]",0.16193819046020508
1012,"[252, 252, 252, 128, 128]",0.16161465644836426
1012,"[252, 252, 252, 128, 128]",0.1625967025756836
