Price min value,Price for each machine,Time
2292,"[128, 128, 128, 128, 128, 252, 252, 128, 252, 128, 128, 128, 128, 128, 128]",249.43540334701538
2292,"[128, 128, 128, 128, 128, 252, 252, 128, 252, 128, 128, 128, 128, 128, 128]",245.55684399604797
2292,"[128, 128, 128, 128, 128, 252, 252, 128, 252, 128, 128, 128, 128, 128, 128]",248.7355706691742
2292,"[128, 128, 128, 128, 128, 252, 252, 128, 252, 128, 128, 128, 128, 128, 128]",244.478435754776
2292,"[128, 128, 128, 128, 128, 252, 252, 128, 252, 128, 128, 128, 128, 128, 128]",247.27826189994812
