Price min value,Price for each machine,Time
1790,"[116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116]",41.97722363471985
1790,"[116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116]",42.24098062515259
1790,"[116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116]",41.36901521682739
1790,"[116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116]",42.83366417884827
1790,"[116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116]",42.37002205848694
