Price min value,Price for each machine,Time
2022,"[116, 116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116, 116]",202.7702829837799
2022,"[116, 116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116, 116]",199.87844562530518
2022,"[116, 116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116, 116]",201.62510108947754
2022,"[116, 116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116, 116]",208.57873582839966
2022,"[116, 116, 116, 116, 116, 210, 210, 116, 116, 210, 116, 116, 116, 116, 116]",204.10859489440918
