Price min value,Price for each machine,Time
2142,"[126, 126, 126, 126, 126, 210, 210, 126, 126, 126, 210, 126, 126, 126, 126]",106.67112517356873
2142,"[126, 126, 126, 126, 126, 210, 210, 126, 126, 126, 210, 126, 126, 126, 126]",104.93466186523438
2142,"[126, 126, 126, 126, 126, 210, 210, 126, 126, 126, 210, 126, 126, 126, 126]",107.01976346969604
2142,"[126, 126, 126, 126, 126, 210, 210, 126, 126, 126, 210, 126, 126, 126, 126]",106.13946318626404
2142,"[126, 126, 126, 126, 126, 210, 210, 126, 126, 126, 210, 126, 126, 126, 126]",105.0027289390564
