Price min value,Price for each machine,Time
3687,"[128, 128, 128, 128, 128, 128, 128, 128, 379, 379, 379, 128, 379, 128, 128, 128, 128, 128, 379]",345.61978220939636
3687,"[128, 128, 128, 128, 128, 128, 128, 128, 379, 379, 379, 128, 379, 128, 128, 128, 128, 128, 379]",346.3626072406769
3687,"[128, 128, 128, 128, 128, 128, 128, 128, 379, 379, 379, 128, 379, 128, 128, 128, 128, 128, 379]",339.0067050457001
3687,"[128, 128, 128, 128, 128, 128, 128, 128, 379, 379, 379, 128, 379, 128, 128, 128, 128, 128, 379]",344.4156310558319
3687,"[128, 128, 128, 128, 128, 128, 128, 128, 379, 379, 379, 128, 379, 128, 128, 128, 128, 128, 379]",350.2271966934204
