Price min value,Price for each machine,Time
882,"[210, 210, 210, 126, 126]",0.45873165130615234
882,"[210, 210, 210, 126, 126]",0.4646897315979004
882,"[210, 210, 210, 126, 126]",0.4613518714904785
882,"[210, 210, 210, 126, 126]",0.45867252349853516
882,"[210, 210, 210, 126, 126]",0.45872998237609863
