Price min value,Price for each machine,Time
2814,"[126, 126, 126, 126, 126, 126, 126, 126, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 210]",771.4424674510956
2814,"[126, 126, 126, 126, 126, 126, 126, 126, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 210]",714.1533007621765
2814,"[126, 126, 126, 126, 126, 126, 126, 126, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 210]",705.7120926380157
2814,"[126, 126, 126, 126, 126, 126, 126, 126, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 210]",704.8399789333344
2814,"[126, 126, 126, 126, 126, 126, 126, 126, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 210]",733.6432023048401
