1777,"[379, 379, 128, 128, 128, 379, 128, 128]",2.719878673553467
1777,"[128, 128, 128, 128, 379, 379, 379, 128]",2.922382116317749
1777,"[128, 128, 128, 379, 128, 379, 128, 379]",2.419638156890869
