Price min value,Price for each machine,Time
2036,"[128, 128, 128, 128, 252, 252, 128, 128, 128, 128, 252, 128, 128]",9.692495822906494
2036,"[128, 128, 128, 128, 252, 252, 128, 128, 128, 128, 252, 128, 128]",9.654123067855835
2036,"[128, 128, 128, 128, 252, 252, 128, 128, 128, 128, 252, 128, 128]",9.883224725723267
2036,"[128, 128, 128, 128, 252, 252, 128, 128, 128, 128, 252, 128, 128]",9.717311382293701
2036,"[128, 128, 128, 128, 252, 252, 128, 128, 128, 128, 252, 128, 128]",9.739486932754517
