Price min value,Price for each machine,Time
2674,"[116, 116, 116, 116, 116, 116, 116, 116, 210, 210, 210, 210, 116, 210, 116, 116, 116, 116, 116]",654.2875249385834
2674,"[116, 116, 116, 116, 116, 116, 116, 116, 210, 210, 210, 210, 116, 210, 116, 116, 116, 116, 116]",663.7108416557312
2674,"[116, 116, 116, 116, 116, 116, 116, 116, 210, 210, 210, 210, 116, 210, 116, 116, 116, 116, 116]",655.0755136013031
2674,"[116, 116, 116, 116, 116, 116, 116, 116, 210, 210, 210, 210, 116, 210, 116, 116, 116, 116, 116]",647.90331864357
2674,"[116, 116, 116, 116, 116, 116, 116, 116, 210, 210, 210, 210, 116, 210, 116, 116, 116, 116, 116]",655.7363409996033
